date,open,high,low,close,volume
2020-12-24 09:00:00,10.972,11.687,9.856,11.572,1389996.8999999999
2020-12-25 09:00:00,11.572,11.917,11.055,11.553,888594.6
2020-12-26 09:00:00,11.553,11.814,10.631,10.979,1009558.8
2020-12-27 09:00:00,10.979,13.262,10.466,12.168,1590080.1000000001
2020-12-28 09:00:00,12.168,12.971,11.985,12.625,1218845.7
2020-12-29 09:00:00,12.625,13.055,10.812,11.754,1439253.5
2020-12-30 09:00:00,11.754,11.983,11.074,11.256,617487.5
2020-12-31 09:00:00,11.256,11.756,10.963,11.242,792148.5
2021-01-01 09:00:00,11.242,12.48,11.072,11.869,1326750.3999999999
2021-01-02 09:00:00,11.869,12.451,11.466,12.218,1021149.3
2021-01-03 09:00:00,12.218,14.063,11.854,13.707,1673203.1000000001
2021-01-04 09:00:00,13.707,15.813,12.327,13.621,3484177.8999999999
2021-01-05 09:00:00,13.621,14.911,13.124,14.523,1691426.7
2021-01-06 09:00:00,14.523,17.332,14.154,17.271,2796706
2021-01-07 09:00:00,17.271,17.5,15.099,15.956,2260653.7999999998
2021-01-08 09:00:00,15.956,16.239,14.138,15.243,1633917.8
2021-01-09 09:00:00,15.243,17.923,14.992,17.599,1619477.3
2021-01-10 09:00:00,17.599,18.494,15.5,16.214,1882812.3
2021-01-11 09:00:00,16.214,16.256,12.511,14.668,2156400.2999999998
2021-01-12 09:00:00,14.668,15.492,13.672,13.963,997340.5
2021-01-13 09:00:00,13.963,16.248,13.375,15.957,1144672.3
2021-01-14 09:00:00,15.957,18.016,15.37,18.004,1468072.7
2021-01-15 09:00:00,18.004,21.621,17.561,20.781,4896658.7999999998
2021-01-16 09:00:00,20.781,23.056,19.658,20.1,3467812.1000000001
2021-01-17 09:00:00,20.1,23.774,19.374,23.273,2452940.5
2021-01-18 09:00:00,23.273,23.73,21.102,22.066,1566788.2
2021-01-19 09:00:00,22.066,22.93,20.408,20.561,1256745
2021-01-20 09:00:00,20.561,21.971,19.041,21.855,1243848.5
2021-01-21 09:00:00,21.855,22.054,18.076,18.423,1323786.3
2021-01-22 09:00:00,18.423,22.52,17.133,21.581,1865186
2021-01-23 09:00:00,21.581,25.529,21.18,24.813,2627615.6000000001
2021-01-24 09:00:00,24.813,24.973,23.2,24.8,1379457.5
2021-01-25 09:00:00,24.8,25.827,22.61,23.378,1449269.8999999999
2021-01-26 09:00:00,23.378,23.977,21.67,23.141,866970.9
2021-01-27 09:00:00,23.141,23.25,20.282,20.977,970536.7
2021-01-28 09:00:00,20.977,24.494,20.535,23.055,1224050.6000000001
2021-01-29 09:00:00,23.055,24.309,22.09,22.771,798029.3
2021-01-30 09:00:00,22.771,23.999,22.204,23.676,589105.3
2021-01-31 09:00:00,23.676,24.76,22.078,22.573,591941.5
2021-02-01 09:00:00,22.573,23.23,21.66,22.923,513904.5
2021-02-02 09:00:00,22.923,24.206,22.77,23.723,633863.2
2021-02-03 09:00:00,23.723,25.638,23.618,25.102,1068740.3999999999
2021-02-04 09:00:00,25.102,26.265,22.714,24.524,1354518.3999999999
2021-02-05 09:00:00,24.524,27.094,24.453,26.36,1683067.8999999999
2021-02-06 09:00:00,26.36,26.871,24.21,25.069,1199107.5
2021-02-07 09:00:00,25.069,25.326,22.8,24.749,981184.8
2021-02-08 09:00:00,24.749,26.048,24.002,25.463,853132.5
2021-02-09 09:00:00,25.463,28.044,25.06,27.632,1000632.1
2021-02-10 09:00:00,27.632,28.7,24.62,26.842,1818343.3
2021-02-11 09:00:00,26.842,28.65,26.225,27.856,920497
2021-02-12 09:00:00,27.856,31.493,26.7,30.703,1467251.1000000001
2021-02-13 09:00:00,30.703,34.968,29.13,34.297,1538313.3999999999
2021-02-14 09:00:00,34.297,35.76,32.35,33.17,1310243.8
2021-02-15 09:00:00,33.17,34.96,27.248,32.61,1854095.5
2021-02-16 09:00:00,32.61,33.451,30.8,32.024,1040136.4
2021-02-17 09:00:00,32.024,32.75,30.04,32.236,1047995.7
2021-02-18 09:00:00,32.236,33.653,31.816,32.471,721436.1
2021-02-19 09:00:00,32.471,35.645,31.4,34.719,1360439.1000000001
2021-02-20 09:00:00,34.719,36.999,32.035,33.945,1606701.8999999999
2021-02-21 09:00:00,33.945,35.291,33.275,34.136,768819.8
2021-02-22 09:00:00,34.136,34.216,25.22,31.494,2260543.1000000001
2021-02-23 09:00:00,31.494,31.693,20.756,26.003,3082071.2999999998
2021-02-24 09:00:00,26.003,29.336,24.55,28.099,961394.5
2021-02-25 09:00:00,28.099,28.7,24.41,24.722,783624.6
2021-02-26 09:00:00,24.722,26.999,23.696,25.184,875873.5
2021-02-27 09:00:00,25.184,27.41,24.868,26.193,625033
2021-02-28 09:00:00,26.193,26.751,22.871,24.716,769933.6
2021-03-01 09:00:00,24.716,27.737,24.6,27.722,676989.2
2021-03-02 09:00:00,27.722,30.56,27.211,28.494,1085847.8999999999
2021-03-03 09:00:00,28.494,31.479,28.156,29.826,609878.1
2021-03-04 09:00:00,29.826,30.582,27.234,27.715,685144.3
2021-03-05 09:00:00,27.715,28.249,25.701,27.863,779090.4
2021-03-06 09:00:00,27.863,28.391,26.319,28.157,524762.5
2021-03-07 09:00:00,28.157,29.111,27.389,28.608,577492.7
2021-03-08 09:00:00,28.608,31.867,28.3,31.858,1026682.5
2021-03-09 09:00:00,31.858,32.032,30.42,31.527,730960.4
2021-03-10 09:00:00,31.527,31.848,29.33,29.936,838794.7
2021-03-11 09:00:00,29.936,30.499,28.583,30.153,727417.4
2021-03-12 09:00:00,30.153,30.459,27.65,28.4,800908.6
2021-03-13 09:00:00,28.4,30.6,26.936,29.816,859042.1
2021-03-14 09:00:00,29.816,30.251,28.56,28.577,495528.6
2021-03-15 09:00:00,28.577,29.457,26.829,27.471,884573.6
2021-03-16 09:00:00,27.471,28.185,26.383,27.934,408054.7
2021-03-17 09:00:00,27.934,31.23,27.318,31.05,911577.2
2021-03-18 09:00:00,31.05,31.37,29.026,29.419,628424.3
2021-03-19 09:00:00,29.419,30.562,28.671,29.803,450992.5
2021-03-20 09:00:00,29.803,31.464,29.611,29.647,495329.2
2021-03-21 09:00:00,29.647,30.091,28.61,29.244,393071.3
2021-03-22 09:00:00,29.244,29.45,27.112,27.262,459433.8
2021-03-23 09:00:00,27.262,27.938,26.644,26.795,305587.1
2021-03-24 09:00:00,26.795,27.877,23.581,24.869,666407.6
2021-03-25 09:00:00,24.869,26.65,24.452,25.58,436633
2021-03-26 09:00:00,25.558,27.425,25.398,27.381,298157.6
2021-03-27 09:00:00,27.381,27.496,26.038,26.874,322175
2021-03-28 09:00:00,26.874,27.68,26.103,26.651,323326.4
2021-03-29 09:00:00,26.651,28.645,26.406,28.059,276085.9
2021-03-30 09:00:00,28.059,28.63,27.477,27.841,306052.4
2021-03-31 09:00:00,27.841,29.426,26.208,29.426,429902.4
2021-04-01 09:00:00,29.426,31.171,29.36,30.099,650284.4
2021-04-02 09:00:00,30.099,32.6,29.597,32.525,569199.9
2021-04-03 09:00:00,32.525,33.281,29.17,29.273,851179.8
2021-04-04 09:00:00,29.273,31.485,28.67,30.768,450818.5
2021-04-05 09:00:00,30.768,32.683,29.668,32.412,584081.3
2021-04-06 09:00:00,32.412,34.917,31.351,34.707,1216363.6000000001
2021-04-07 09:00:00,34.707,35.192,30.265,31.144,999151.1
2021-04-08 09:00:00,31.144,32.905,30.99,32.797,512834
2021-04-09 09:00:00,32.797,33.299,31.25,31.617,511087.1
2021-04-10 09:00:00,31.617,33.075,31.022,31.926,647396.5
2021-04-11 09:00:00,31.926,34.511,31.795,33.93,806252.7
2021-04-12 09:00:00,33.93,34.203,31.905,33.118,719940.2
2021-04-13 09:00:00,33.118,36.044,32.425,35.597,845854.3
2021-04-14 09:00:00,35.597,42,34.893,41.342,1791902.3999999999
2021-04-15 09:00:00,41.342,44.43,39.756,42.586,1667053.8999999999
2021-04-16 09:00:00,42.586,43.316,38.472,41.985,1414803.8999999999
2021-04-17 09:00:00,41.985,44.125,39.91,40.013,969210.7
2021-04-18 09:00:00,40.013,40.383,29.459,39.135,3339717.8999999999
2021-04-19 09:00:00,39.135,41.991,34.851,35.688,1553727
2021-04-20 09:00:00,35.688,39.392,33.241,39.024,1187636.6000000001
2021-04-21 09:00:00,39.024,39.472,35.916,36.277,773869
2021-04-22 09:00:00,36.277,40.872,33.806,35.152,1247606
2021-04-23 09:00:00,35.152,35.938,30.015,35.19,1195969.1000000001
2021-04-24 09:00:00,35.19,35.288,31.026,31.266,600290.2
2021-04-25 09:00:00,31.266,33.437,29.852,31.667,552770.9
2021-04-26 09:00:00,31.667,35.288,31.405,35.157,555886.6
2021-04-27 09:00:00,35.157,37.653,34.52,36.794,534932.5
2021-04-28 09:00:00,36.794,37.827,34.96,36.273,535859.8
2021-04-29 09:00:00,36.273,37.499,35.051,36.487,515119.3
2021-04-30 09:00:00,36.487,38.817,35.868,38.145,470859.9
2021-05-01 09:00:00,38.145,41.256,37.5,41.256,608197.3
2021-05-02 09:00:00,41.256,41.481,38.739,39.486,605497.1
2021-05-03 09:00:00,39.486,42.753,39.168,42.086,758155.2
2021-05-04 09:00:00,42.086,48.642,38.616,45.561,2186654.7000000002
2021-05-05 09:00:00,45.561,51.255,45,49.617,1315685.8999999999
2021-05-06 09:00:00,49.617,49.999,45.342,47.161,1127485.7
2021-05-07 09:00:00,47.161,52.034,45.766,49.162,1212771.5
2021-05-08 09:00:00,49.162,50.295,46.546,48.629,736945.4
2021-05-09 09:00:00,48.629,52.46,45.859,52.261,957282
2021-05-10 09:00:00,52.261,53,40.314,46.286,1616541.3999999999
2021-05-11 09:00:00,46.286,48.916,44.629,48.857,682461.6
2021-05-12 09:00:00,48.857,49.889,40.922,41.589,1123454.8
2021-05-13 09:00:00,41.589,44.966,39.231,43.283,1307753.3
2021-05-14 09:00:00,43.283,47.888,42.969,46.588,546681.9
2021-05-15 09:00:00,46.588,47.85,41.05,41.515,885124.7
2021-05-16 09:00:00,41.515,44.679,38.003,40.636,707242.1
2021-05-17 09:00:00,40.636,40.654,35.074,37.164,828831.6
2021-05-18 09:00:00,37.164,44.683,36.7,42.599,996667.8
2021-05-19 09:00:00,42.599,43.51,20.079,26.263,6954482.5999999996
2021-05-20 09:00:00,26.263,33.013,22.527,30.64,1875252.8
2021-05-21 09:00:00,30.64,31.971,22.072,25.56,1008061
2021-05-22 09:00:00,25.56,26.196,22.234,23.308,662863.4
2021-05-23 09:00:00,23.308,24.358,14.991,19.824,1948550
2021-05-24 09:00:00,19.824,26.409,19.671,26.39,1459981.5
2021-05-25 09:00:00,26.39,27.63,23.663,27.523,1119150.3
2021-05-26 09:00:00,27.523,34.275,26.869,34.031,1632189.3
2021-05-27 09:00:00,34.031,35.34,30.072,31.732,1613763.3999999999
2021-05-28 09:00:00,31.732,32.148,26.84,27.864,2030944
2021-05-29 09:00:00,27.864,29.726,24.129,25.334,1687194.7
2021-05-30 09:00:00,25.334,29.143,23.668,26.807,1594405.8
2021-05-31 09:00:00,26.807,32.128,25.579,32.11,1444584
2021-06-01 09:00:00,32.11,32.644,29.053,30.71,1388134.3999999999
2021-06-02 09:00:00,30.71,32.239,29.672,30.683,1042171.2
2021-06-03 09:00:00,30.683,32.849,30.038,32.178,1164879.5
2021-06-04 09:00:00,32.178,32.263,27.185,28.818,1823645.3999999999
2021-06-05 09:00:00,28.818,30.16,26.063,27.126,1427994.7
2021-06-06 09:00:00,27.126,28.18,26.823,27.518,755541.7
2021-06-07 09:00:00,27.518,28.679,24.25,24.6,837025.8
2021-06-08 09:00:00,24.6,25.092,21.352,24.062,1562176.7
2021-06-09 09:00:00,24.062,25.612,22.448,25.562,1067365.1000000001
2021-06-10 09:00:00,25.562,25.765,22.727,23.107,796996.9
2021-06-11 09:00:00,23.107,23.377,20.984,21.465,1052259.3
2021-06-12 09:00:00,21.465,22.264,19.994,21.635,1156729.5
2021-06-13 09:00:00,21.635,23.854,20.416,23.327,1133602.3999999999
2021-06-14 09:00:00,23.327,25.247,22.838,24.961,1033037.3
2021-06-15 09:00:00,24.961,26.434,24.407,24.486,1564865.8999999999
2021-06-16 09:00:00,24.486,24.624,22.919,23.023,1266968.3999999999
2021-06-17 09:00:00,23.023,24.436,22.819,23.386,959895.6
2021-06-18 09:00:00,23.386,23.414,20.537,21.205,1280024.1000000001
2021-06-19 09:00:00,21.205,21.926,20.186,20.253,1008832.2
2021-06-20 09:00:00,20.253,22.05,19.077,21.644,1131367.8
2021-06-21 09:00:00,21.644,21.855,17.007,17.378,2304113.7000000002
2021-06-22 09:00:00,17.378,18.782,14.985,16.823,2462529.5
2021-06-23 09:00:00,16.823,19.182,16.151,18.366,1096158.2
2021-06-24 09:00:00,18.366,19.508,17.358,19.056,916522.7
2021-06-25 09:00:00,19.056,19.498,16.814,16.868,1373835.5
2021-06-26 09:00:00,16.868,17.481,15.927,16.941,1397773.8
2021-06-27 09:00:00,16.941,18.385,16.59,18.385,1259527.3
2021-06-28 09:00:00,18.385,19.422,17.916,18.817,1535199
2021-06-29 09:00:00,18.817,20.537,18.746,19.527,1534471.2
2021-06-30 09:00:00,19.527,19.761,18.152,19.483,1435221.3999999999
2021-07-01 09:00:00,19.483,19.521,17.612,18.243,1116490.6000000001
2021-07-02 09:00:00,18.243,18.516,17.261,18.266,795101
2021-07-03 09:00:00,18.266,18.879,17.849,18.525,401585.3
2021-07-04 09:00:00,18.525,19.888,17.983,19.255,560317.9
2021-07-05 09:00:00,19.255,19.255,17.778,18.345,846008.6
2021-07-06 09:00:00,18.345,20.249,18.319,20.073,1041455.3
2021-07-07 09:00:00,20.073,21.25,19.619,19.79,1123345
2021-07-08 09:00:00,19.79,19.863,18.12,18.355,1121025
2021-07-09 09:00:00,18.355,18.845,17.63,18.644,721312.7
2021-07-10 09:00:00,18.644,18.964,17.73,18.204,559114.6
2021-07-11 09:00:00,18.204,18.56,17.862,18.363,367254.3
2021-07-12 09:00:00,18.363,18.587,17.129,17.52,539454.7
2021-07-13 09:00:00,17.52,17.756,16.672,16.863,512514.1
2021-07-14 09:00:00,16.863,17.385,16.009,16.948,625034.4
2021-07-15 09:00:00,16.948,17.236,15.517,15.732,651839.2
2021-07-16 09:00:00,15.732,16.321,15.13,15.244,861412.9
2021-07-17 09:00:00,15.244,15.669,15.025,15.344,684453.8
2021-07-18 09:00:00,15.344,16.062,15.147,15.47,548738.2
2021-07-19 09:00:00,15.47,15.624,14.408,14.514,836331.4
2021-07-20 09:00:00,14.514,14.767,13.382,13.735,850808.9
2021-07-21 09:00:00,13.735,15.77,13.463,15.281,929280.1
2021-07-22 09:00:00,15.281,16.14,14.963,16.062,592308.7
2021-07-23 09:00:00,16.062,16.557,15.239,16.489,520475.2
2021-07-24 09:00:00,16.489,17.106,16.3,16.667,451354.5
2021-07-25 09:00:00,16.667,17.019,16.152,16.729,504626.4
2021-07-26 09:00:00,16.729,19.945,16.654,18.032,1905453.3999999999
2021-07-27 09:00:00,18.032,19.568,17.61,19.512,1008066.1
2021-07-28 09:00:00,19.512,19.98,18.611,19.1,975275.6
2021-07-29 09:00:00,19.1,19.448,18.607,19.359,539302.1
